HGNC symbol,logFC,AveExpr,P.Value,adj.P.Val
MKI67,0.38985281039248454,3.685449339012263,0.11697052284699432,0.18519716241187092
PRCD,0.18870193963596904,1.9169738390466629,0.19183596345962428,0.27727690647676806
SLITRK2,-0.3700261938045022,1.1583852379994246,0.22476702966836987,0.31549308584946234
ERAP1,0.13043629893412856,6.482424542408322,0.07604958824963741,0.1292361129125712
C16orf87,0.12304188837439424,2.6101270249550312,0.15733136765146383,0.23575374745658345
ZYX,-0.14575675294538648,8.196951386058801,0.08786823439605741,0.14611304388777527
EIF3C,0.13633448513345048,1.6669531119923722,0.2081491703183898,0.29643394547808616
MCAM,0.2480702804940771,8.011642836429383,0.08530751622126997,0.14250178913660924
ACAP3,0.16911011711345303,5.969996692761829,0.07545744020511977,0.12846240018597754
ENSG00000273259,-0.21243064359620067,-0.6021316718608994,0.4011573707828494,0.5015385458909194
TMEM132D,0.3641110492340557,-0.9296273589677604,0.47318368224559393,0.5699531416831002
FAM228A,-0.1914047195532468,-0.9624100602904094,0.4501307678142379,0.547720489492185
PRKAB1,-0.17377046773069882,5.718429554749644,0.0759961144342862,0.1291744729163133
WDR75,0.10185990068707174,5.239490440937238,0.07941023053395156,0.13418792218602818
SGSH,-0.11984543425836948,5.554963811995664,0.07671202263206248,0.13018506982044592
EGR2,0.45952754312068134,3.518892516714398,0.12513800287618115,0.1957554072698015
ADA,0.25377717988737913,3.2738200590484072,0.13130868290061337,0.20371088818141847
MAGT1,0.15214949027906233,6.6464092043466785,0.07741345113601855,0.13127160693370923
RASA1,0.10550808397765545,5.737794696274743,0.076574147808345,0.1300098491898636
ARL3,0.13497185384456678,4.8585929636375305,0.083994985299356,0.1407947192199808
DDTL,-0.23988847978723604,-1.5245190469100354,0.5575852813212316,0.6489749953629554
PIGN,0.1140467642236489,4.620881767461693,0.08836056808339438,0.14677314087727544
MRPL13,-0.10141617789424195,4.366096262574568,0.09144126391236668,0.15098464629505665
CRHBP,0.20892744699571544,-0.6979488335383429,0.44902266745094266,0.546754182747859
NECTIN3,-0.1931607048315409,3.8776263190301714,0.10341201789600328,0.16713230853556163
PDCD5,-0.12837075720693747,5.161663718516137,0.07987139072069104,0.13477007271475774
ZNF576,-0.10227543904438718,2.8856233130006066,0.14018148445082892,0.2143322523635345
AFAP1L1,-0.29619918401332335,5.714052699830798,0.07662391047966496,0.13005156904379825
TBL1XR1,0.22930768482502104,6.685893928903253,0.07795204908144233,0.1320209545730923
RBBP4,-0.06930988506351632,7.013667193167607,0.08032928630057351,0.1354361866803226
FOLH1,0.22263389150912816,1.5738859213975491,0.2196284877686951,0.3097568088832784
NOL3,-0.14710194706806856,4.870723592911266,0.08289842712371522,0.13915854218968132
NOTUM,0.30132057211526164,1.7523198105370517,0.2098101046094048,0.2984314765724643
WBP2NL,-0.15746998055419367,0.08077261805749639,0.3321743674649178,0.4315307347941874
P2RY11,-0.15933076677829705,1.81222289428392,0.1952911071737093,0.2814043114882413
ZNF362,-0.13403196607507706,5.134664014097822,0.08041672069170867,0.13555316813342003
SIT1,0.29932556951517064,1.2780177430185689,0.24317473950710292,0.3365500748854754
MYL4,0.19656122898437856,-0.9752966752654276,0.503110389347482,0.5987017619530807
ACTN4,-0.12690720895711394,8.642651917102846,0.09352558201564794,0.15378374384639987
SEC61G,-0.1964164988485404,5.100897631056312,0.08063965631042617,0.13587973412771684
TGFB1I1,0.17785530936312277,5.696376523263068,0.07768670231370793,0.13161608370553632
HMCES,0.11605021055886856,5.312590204556461,0.08001357586011978,0.13496392736929902
CLPTM1,-0.08099033288724033,6.338340472028784,0.07751602479720986,0.13140103571436734
RPS10,0.19483114872846377,0.603458435052748,0.2971391336388511,0.39486279652453293
FUT10,0.1178659263026356,3.06278613305786,0.13861779440696995,0.21252558740284624
LARP1B,0.13193796619336862,4.440385090276798,0.09310493292643542,0.15322627521610052
SAP30L,-0.12791495722712742,5.789160626124163,0.07730478663817442,0.13110214436751824
TDRD6,-0.2241437327599649,1.046854252038211,0.24427616384847536,0.3376002947279343
HMGB2,0.16726977032974233,5.863170605620064,0.07751502771791874,0.13140103571436734
CMAS,-0.09777793469723672,4.830193332167133,0.08460428307228872,0.1416263628469354
TBC1D31,0.15140728345633958,2.6887181544387544,0.15676211991897102,0.23515883730154072
ZNFX1,-0.15819413109764469,6.6505012832737735,0.0793900961820071,0.1341689945490677
TSKS,-0.18739583198034115,-0.8295808202363385,0.4446727930714034,0.5431032511294956
C8orf76,-0.14528623208268776,1.4454479058100815,0.2194627588526105,0.3095812130372271
NPEPL1,-0.15820806997422476,3.735662549254094,0.10821040214761402,0.17354106031553815
GKAP1,-0.14369162839046545,2.4348230366952324,0.163889505929979,0.2438292708828484
SGIP1,0.272264889735359,4.4810134266317805,0.09410676085891516,0.15465471510450232
DPAGT1,0.13496181433485077,4.94392295260347,0.08465439472294425,0.14169291789732288
FANCB,-0.1657660125428436,-0.26758507155140265,0.3755311744987456,0.4765612767044073
MALT1,0.14707966717685397,5.483347865699314,0.07971343066894532,0.134548889100572
RANBP10,0.1253276457763084,5.2655703808046725,0.08117975124978527,0.13662468444873654
PRDX5,-0.243434598181965,7.147347979905221,0.08279583434339699,0.13904848887436871
LRRC37B,0.11634119069683237,3.4334533356463113,0.12404196605352144,0.194440477875186
GALT,-0.1401041150586595,4.364343681544957,0.09266307466268416,0.15259942087268127
TIGD1,-0.12825875272505405,2.3020063794553396,0.1720937067976866,0.2538857175242456
CASTOR1,0.15180269210765035,0.11261328382198886,0.34489670268841655,0.44490282381493845
TIGAR,-0.1608448832784113,2.683292886440867,0.153567035128448,0.23112769822569
RBBP8NL,-0.27627858580977094,-1.1135134675802878,0.49780941720206806,0.5936164856655705
PPP1R14A,-0.29414570585165567,5.269154717444768,0.0800222233986023,0.13496392736929902
TIGD5,-0.09860785383599202,2.910438592408295,0.1429845533465506,0.21779766802351355
CDT1,0.2706033688143209,0.9769495750469877,0.2735163640043159,0.3697185015732896
NAP1L2,0.2010698212741402,1.786998769458469,0.20872824817114388,0.29714592978980187
FAM181A,-0.41347488459179976,-0.5437682392448836,0.4046095960719217,0.5047040244910627
ACO1,-0.14190230838252038,5.82069770832702,0.07830673119666735,0.1325618570607244
CD3E,0.3230521696796318,4.448477454853803,0.09614111434873704,0.1572923089764359
CD209,0.38152190836221633,3.6340041413952577,0.1229224029579408,0.1929934815954172
FOXK2,-0.0969152119444665,5.9242110392542715,0.07825102236988042,0.1324824828061362
DNAAF10,0.13608065463071206,2.2057136282769796,0.18414793597632031,0.26843811030072356
LYG1,-0.15910411529252613,0.25641384701268327,0.32215747912905446,0.4209206767324288
CHST13,-0.2175240634219875,-0.1799757749049203,0.37617919172389025,0.4771417346931094
COBLL1,-0.20265861266815932,6.058554532278522,0.0784806270942301,0.1328113282623371
ZNF12,0.09060201000900124,5.147631951940928,0.0832150552483063,0.13962762984854343
TRPM4,0.1516165551517119,5.430126296521009,0.08090623513188709,0.13622541989302828
PLCG1,0.1622658095072138,7.068697327316902,0.08231326372335493,0.13829991138394315
GINS2,0.22858934179355928,1.0381567163959045,0.266929089388922,0.3626092613542166
EHBP1L1,0.12696165742878307,7.369751684345248,0.08424727732113205,0.14112311600335514
TUBA1C,-0.2727227046138374,6.1766153987674155,0.07890186207305717,0.13343396762473209
TCOF1,-0.1151819832587666,5.365846984615734,0.08070860540161846,0.13595362769480795
INTS9,-0.08182339991457166,3.9723868944268927,0.10453652945828022,0.16858521807515414
PACRGL,0.11612412666405005,3.890625395752462,0.10904731840444182,0.17456742765920116
TMEM198,-0.13816137111622884,1.922444192414606,0.19482974760654023,0.28092818541691894
ZBTB22,-0.09478568888069284,4.803617076198425,0.08683657768050043,0.14466983474025913
ACHE,-0.2199918671875467,1.576612950545717,0.21707115580441264,0.3068415707319034
ZNF610,0.17414500591334536,1.828542128823778,0.20921498369110164,0.2976695566556134
CLN5,0.11898610712153256,5.051964088819864,0.085189666648815,0.1424316601801795
CCT2,0.13720494813481832,6.620689888007787,0.0806466442515792,0.13587973412771684
CD3D,0.30203709400868783,3.1218892226785204,0.14430499399029745,0.21943066768657257
HAUS5,0.1285085272031372,4.039212268375338,0.10533012784436588,0.16968284780591347
KCNH6,-0.24130632116233677,-1.182428488067479,0.5334769938150556,0.6264986292992666
UBE2E2,0.14845431030198064,4.974954986570409,0.08628367918196374,0.1438923581649915
SLC25A40,-0.17169875030989745,3.9473899255295337,0.10573693605755537,0.17026514877757304
MYO1H,0.1785421165464588,-1.0151366308520804,0.5167803142093308,0.6111663346952299
FRMPD4,0.21377894370939243,-1.3579673662105536,0.6244068278963328,0.7075574278085879
FAM111B,0.29765742212610946,1.2942059789763218,0.25570601011985705,0.35044178653378977
CAB39L,0.24607355005532305,5.3627721042437795,0.08282752230434172,0.13908615356539672
UBE2S,0.16661340805409264,2.918064961453839,0.15206565220159135,0.22925858566710505
LPAR2,-0.20074220280384525,3.9281115365167345,0.10612291060219343,0.17081341703293787
CHADL,0.1993891196577613,0.991468136881476,0.2715394704617505,0.3677744888506655
GSPT1,-0.1386902326416486,6.982319678479478,0.08375745768837879,0.14046956646709602
HNRNPUL1,-0.06763797312182263,7.763878367045171,0.08928368364679205,0.14804058784402405
OCIAD2,0.18798444311097384,4.287518331353775,0.10056048461326209,0.16336591870271316
AMMECR1L,0.09081065214783202,5.3353484280131385,0.08307753204337681,0.13944361351804607
ACYP2,-0.08919146890438023,3.2607069272146885,0.13112020608871441,0.20348154321620185
EIF1B,-0.14679938636858747,5.24042339078718,0.0831630026285605,0.13955588117076537
LSM11,0.15846748049640924,3.206764781702392,0.13897398803426553,0.21285440814670956
MINK1,-0.11197470651887276,7.177193101511096,0.08535634357948788,0.1425516428578148
MTHFSD,0.12857922532077248,3.863774561628334,0.11246291956765238,0.17930791815144065
POMK,0.1567339744174865,0.6070784436426467,0.3150173325938829,0.4133174908908472
ZNF606,0.19468609557916317,3.789726162282707,0.11579078510620844,0.18369724321433872
PSPN,-0.12349986834764404,1.2839579676766144,0.24201698538787209,0.335225777325505
TMEM71,0.2336818612614593,3.08212529191377,0.15003273870633582,0.22658036225545075
MANEA,0.20585885343457289,4.331613080979094,0.10112320310300152,0.16406712621842712
M6PR,-0.16256873760728752,6.550994232639978,0.08225439634377167,0.13821646662420078
GTSF1,0.1895680984881344,-0.30375315162356437,0.4217121391356764,0.520349541380112
KLHL28,0.19927466308345965,3.982730309171324,0.11133983213763878,0.17783823661333584
EPHX1,0.18569390171154865,7.005745316731089,0.08423998641868069,0.14112311600335514
ZSCAN31,-0.25887380984570196,3.056403635916758,0.1380780247507863,0.2118710516685798
MEPCE,-0.12991563194665812,5.399434424287275,0.08287872497137407,0.13914102060642378
DCPS,-0.09257561651690338,4.239324358712593,0.10007624289036587,0.1627376669521877
KCNE1,0.30003202301706855,2.261301310119555,0.19386054674123043,0.27977241774829825
FAM124B,0.2801362790530719,2.8378029947450365,0.16120095714105556,0.24063981466072096
AGK,0.08100069800848075,4.4760032440176785,0.09674724887951468,0.1580852732618737
SLC6A3,0.20966966136414,-0.4909402687211417,0.4578058375042496,0.5551704379068491
PRKAA1,0.12380100288488104,6.52242555392081,0.08208263820808458,0.1379828928639337
SCLY,0.15762299267245417,0.879303989217064,0.2892214830258781,0.38664275523214214
CEBPD,-0.24755676071089372,7.609510429650657,0.0901369500561002,0.14922886053681722
ALDH1L1,-0.5021713587951291,1.4308435434159046,0.22121843538244695,0.31147273657157315
ENGASE,0.1599803612234174,5.737919161955078,0.08208783192883998,0.1379828928639337
MBD1,0.06982312561420212,6.1341170741336475,0.08136940577266195,0.13691318679135225
SLC31A1,-0.16272950282729948,5.737316349444351,0.08174918599304301,0.13750599444837192
TNR,0.5537860520753466,1.0123277696044608,0.3038014019785663,0.402362721015528
ITIH4,-0.14755874467626645,-0.4866478760762203,0.43354280839112513,0.5324104202147432
COLEC10,-0.5342905630215262,0.620806479408838,0.2924242334854065,0.3899422500858849
ZNF766,-0.10598741862223536,4.218637628339623,0.10121462812474354,0.16415634193800785
EMC8,-0.08767048262285293,4.26458441022185,0.10037794765102716,0.16313321959925992
GBF1,0.08417617223875862,6.548012611995006,0.08285803502112248,0.13912183655474997
TMPRSS5,-0.13398638826846476,-0.04652879767518919,0.3787659487216398,0.4795916240285652
CHRNA10,-0.17490166288137962,-0.05593026578249091,0.3784520550824956,0.47925559993962913
GRHL2,-0.4964683000665504,3.4194427741924898,0.12094888535351932,0.19040119717036108
CACNA1I,0.2830538668971516,0.7707811543960678,0.31014504740573784,0.40874591672400634
HEXB,-0.1589283073079537,7.449724695952726,0.08935880486218559,0.148148790178294
BBS1,0.16551652029470493,0.325966173145932,0.349666214338593,0.4501274426288959
SFN,-0.5154927489723011,4.804601762427521,0.08810527513238138,0.14642615106929688
PIPOX,0.13805776897099764,0.6271180290332946,0.31789208070423985,0.4163255284353835
POLE2,0.12874767119716424,1.158130791040761,0.26657886302709927,0.3622276527652286
FBXO44,0.14590342343558493,4.457598078139063,0.09839183571515955,0.1603806143483809
TMEM183A,-0.05804406843034382,4.845838813803703,0.09015205870386137,0.14923330427348108
CALHM2,0.1850147438202141,5.1848343972672835,0.08701863603051034,0.14490884738244092
PRUNE1,-0.10114367820020576,4.7546864954909305,0.0909583996287224,0.15031956470332106
FAM210A,0.1472575891057022,3.5998120800544537,0.1260639677486918,0.1969480177210963
RAP2B,-0.16399209196410958,5.413365134596842,0.08402888361532523,0.14083439708633713
NEFH,-0.19368335352733507,0.1767696679797912,0.3559387255239923,0.45668855582604606
HELB,0.18830464975558223,3.318474001032358,0.14019776022424962,0.21433531767182465
CLK1,0.18623533439032336,7.39367183869315,0.08831428212569489,0.14672480124400572
NPIPB11,0.1611794367238132,0.02470208474674571,0.39309747644655246,0.49339219444683025
HSD11B1,-0.20358846523081375,4.555025904288601,0.09428784264005008,0.15484799957884615
ENPP6,0.13866023895374208,-0.3150825482670872,0.4329343803354956,0.5317992943301176
CASS4,-0.3194396713092127,4.8591910476390074,0.08911507075159386,0.14780996660609477
ZNF233,0.14102044286730897,-0.6296472200909242,0.4892380121434511,0.5854406584640659
CD164,0.19723824520118335,7.969185077376647,0.0931485093031064,0.15328119439282953
FGGY,-0.14661230289197613,3.349892650128341,0.1313765983703062,0.20373207340460803
NUFIP1,0.122351251396279,2.817663173616386,0.16269010630556255,0.24245313619798012
LRRC31,-0.23645042298085903,-0.8760963310430889,0.5067963374677491,0.6021815025655161
RTN4IP1,-0.1136592370206162,2.1607442418975578,0.1931534121408004,0.2789395285521809
TMEM213,-0.439826101341252,0.2837125882355306,0.33178035287466534,0.43113074232779014
CCNA2,0.25143699020801114,1.938720352908159,0.21972989348070596,0.30987072959499745
RRP15,-0.14611498588822958,4.184146091500248,0.10381602097664534,0.16765729237077812
LGALS12,0.2491553628151119,-0.00594815761058712,0.4099665316011255,0.5095404947134479
ABHD3,-0.12650821042151428,4.387579976789962,0.09958948380151122,0.16208652548926064
ANXA2R,-0.14733185059984355,2.0003084896108945,0.20336938429087828,0.290701892325564
IFI44L,-0.38097487991240264,4.973997713153044,0.08856624519061249,0.1470458143397976
GINS1,0.20625774034733724,0.9858512008398584,0.29261546324698795,0.3901626103077514
CRPPA,0.1649693248876245,1.422963116640401,0.2522709765334753,0.3464060962164796
AP2M1,-0.09877306050953116,8.086940927234348,0.09639000264522754,0.1575621952251494
SPAG7,-0.12313167945981009,5.415587208258633,0.08537031612777146,0.14255912585312425
NDUFB8,-0.12793265761908224,3.5465393349088146,0.12421076791295316,0.1946276915248504
SLC49A3,-0.13633954320623998,4.0445664938221615,0.10837074806848784,0.17371456301033206
TNIP3,0.29780106700487097,0.863295478070388,0.31203976596605737,0.4107024139027443
REV1,0.09784466531478486,5.8893183616470965,0.08386821296280324,0.14061360688639674
TOR1A,-0.08482933549842908,5.341429770791411,0.0863751599524146,0.14402892498338124
UCP3,0.13170991094035955,1.008199469856475,0.2876528479169786,0.3849994070884187
HESX1,-0.14314609427261638,-0.40598513693027266,0.4393757908557767,0.5381215854899218
PGBD4,-0.1284022520148287,1.7964228408463792,0.21829062912089772,0.3081593156092455
DGKG,0.22380678527877151,3.762123318348671,0.12157220323570668,0.19125305545166843
C8orf34,0.39048900958693133,2.329188359621026,0.19634298242048268,0.28265903808929327
GTF2B,0.13349990073453366,4.9379725627283255,0.09205669877591112,0.15176724027611516
CDCP1,0.23221976771203232,4.4552712201060585,0.10265306896036512,0.16608277956648965
CDC37,-0.09418525369253404,7.312172995766972,0.0906507447615053,0.14987709550561956
PDHB,-0.07254383383664376,5.848583709327299,0.08429603907609007,0.14118904994800902
RTL5,-0.12521103823791746,3.9980682898191664,0.110982066228502,0.17736110371205274
CLDN9,-0.1782635378192886,-0.909816521045108,0.530921265388284,0.6241874014590703
