GO.ID	Description	p.Val	FDR	Phenotype	Genes
GO:0030308	negative regulation of cell growth	0.03395945005771153	0.03395945005771153	+1	OSGIN1,SFRP2,CDKN2A,FRZB,SPHK2,VGLL4,AGTR2,PTPRJ,HYAL1,CDKN1A,SLIT3,GSK3A,ESR2,DACT3,DCUN1D3,PPP1R9B,HNF4A,PHB1,RTN4R,CDKN2D,EI24,SERTAD2,RBBP7,SMARCA2,GNG4,NAIF1,IP6K2,CDKN2C,ACVRL1,MINAR1,NPR1,RERG,SH3BP4,SMAD3,MAG,FBP1,SIPA1,ULK1,NME6,TRIM46,BCL11A,PSRC1,WT1,DDX3X,DCC,ZC3H12D,FGF13,TSPYL2,SFRP1,ST7L,JADE1,CRLF3,ENO1,CCN3,DNAJB2,FHL1,SEMA6C,OSGIN2,NDRG3,CAPRIN2,ING1,BTG1,MUL1,ACVR1B,DIP2B
GO:0051048	negative regulation of secretion	0.034555202380392	0.034555202380392	+1	PLA2R1,HMGCR,PNKD,FFAR4,BMP8A,EGF,SPI1,IL11,RAB11FIP1,SYT11,ADTRP,CBARP,VAMP8,SIRT4,NOTCH1,CCR2,ADRA2B,VAMP3,SLC30A1,RAP1A,STXBP6,WDR41,ERP29,FCGR2B,KCNJ11,GRM7,KCNB1,RAB7A,F2R,ANXA1,RSAD2,CD200,IRS1,INHBB,FOXO1,DPH3,CEACAM1,CYP51A1,SPX,SFRP1,PTGER3,ERBB3,ADRA2A,LIF,IL1B,SMCR8,ATP9A,RAB11FIP5,ADRA2C,CCN3,CD84,LGALS9,RAB11FIP3,CD300A,PRKN,NCKAP1L
GO:0006941	striated muscle contraction	0.034822215357556564	0.034822215357556564	+1	SCN1A,KCNE4,CACNA1C,ADRA1A,TNNC1,ANK2,KCNE3,FKBP1B,PKP2,ATP2A2,RANGRF,TTN,CACNA1G,KCNQ1,DMD,ATP1A2,HRC,RGS2,RNF207,CTNNA3,KCNJ2,RYR3,TPM1,DTNA,PLN,GPD1L,JSRP1,SCN2B,SCN3A,STAC,CASQ1,GSTO1,CACNB2,KCNA5,P2RX4,CACNA2D1,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,HCN4,KLHL41,NEDD4L,SCN2A,ARHGEF11,STAC3,GRK2,SCN11A,TCAP,CASQ2,TNNT2,CAV3,SCN1B,STAC2,GSTM2,RYR2,SCN8A,SCN4A,FGF13,TNNT1,MYBPC3,CLIC2,MYH14,SYNM,SLC8A1,DSP,JUP,SCN4B,DMPK,PDE4D,ZC3H12A,CAV1,PRKACA,TAFAZZIN
GO:0080164	regulation of nitric oxide metabolic process	0.035175527332072895	0.035175527332072895	+1	CX3CR1,GCHFR,ASL,PKD2,NFATC3,AKT1,HBB,SIRPA,P2RX4,SMAD3,CD36,PIK3CB,CLU,TLR4,CD47,PTGIS,ATP2B4,NOSIP,IL1B,TNF,DDAH1,HSP90AA1,RAC1,CLEC7A,ZC3H12A,KLF2,CAV1,KLF4
GO:0046390	ribose phosphate biosynthetic process	0.03533618473909501	0.03533618473909501	+1	PID1,ADCY6,SPHK2,ADCY2,G6PD,ADCY8,SDHB,PRPS2,NDUFB9,ADCY5,PAPSS2,ADCY3,MT-ND5,ATP5PD,NDUFB11,NDUFA2,AMPD1,NDUFV2,NPR1,NDUFB1,NDUFS8,DHODH,ADSS1,NDUFA6,NDUFS7,PRPS1,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,CTPS2,DNAJC30,GUCY2D,ADSS2,ANTKMT,ATP5MC3,UCK1,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,APRT,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,ADCY9,NDUFA3,ATP5MG,ATPSCKMT,ADCY1,NDUFB4,ADCY7,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,GUCY1A1,ATP5F1A,NDUFV1,ATIC,NDUFC1,ATP5F1D,ATP5PO
GO:0072593	reactive oxygen species metabolic process	0.03535722826071172	0.03535722826071172	+1	DCXR,GADD45A,SH3PXD2A,PLIN5,PLA2R1,DRD5,GPX3,PID1,SPHK2,LRRK2,CDKN1A,BNIP3,SFTPD,MAPK14,MPO,MAOB,SH3PXD2B,PXDNL,CBR1,NCF4,GRB2,HVCN1,PRKCD,CYGB,AGT,HBB,BMP7,BCO2,MMP3,SIRPA,PRDX4,TYROBP,PRDX1,NCF2,PDK4,DHRS4,SHC1,TFAP2A,IFI6,MAPT,DUOX1,MPV17,DUOXA1,CD36,PDGFRB,ABCD2,ALOX5,TLR4,NCF1,GSTP1,ACOX1,HBA2,MB,RAB27A,NOX4,SESN1,THBS1,PXDN,SYK,ARF4,PRKCE,RNF41,TNF,XDH,NDUFS3,GPX1,COA8,NOX5,ZNF205,ABCD1,RAC1,SLC18A2,CYBB,MPV17L,RAC2,PMAIP1,ITGB2,PPARA,PRKN,AKR1C3,CLEC7A,CAT,NOS3,ZC3H12A,PREX1,CYB5R4
GO:0051235	maintenance of location	0.03535722826071172	0.03535722826071172	+1	LTBP1,THY1,CACNA1C,NBL1,FBN1,ANK2,PLCB4,FKBP1B,PKP2,DMD,ATP1A2,HRC,GPSM2,HK2,HTT,SUN2,HTR2A,MYZAP,RYR3,JPH1,TRPC1,PKD2,KDELR3,AKT1,INSIG1,APLNR,NRROS,SUPT7L,CASQ1,PLCH2,GSTO1,GPER1,JPH2,GHITM,AKAP6,CCL21,GP1BA,FLNA,CD19,F2R,INSIG2,PDIA2,PDPK1,PLCB1,ARL2,MTLN,CASQ2,SUN1,GPAA1,FBN2,TMEM38B,GSTM2,RYR2,TBCCD1,HSP90B1,CD4,ANK3,PGR,RER1,ITPR1,ATP7B,CCL19,SRGN,CLIC2,TMEM38A,SLC8A1,PLCB2,ITPR3,CCR7,DRD1,CHCHD10,PLCD1,TRPM2,VPS13C,VPS13A,TOPORS,CCL3,TAF3,PDE4D,PLCB3,CAV1,RANGAP1,PRKACA,BBS4,SKP1,OS9
GO:0032760	positive regulation of tumor necrosis factor production	0.03535722826071172	0.03535722826071172	+1	FZD5,MAVS,ORM1,ORM2,LILRA2,ARHGEF2,FADD,SPHK2,TWIST1,PTPRJ,AGER,PYCARD,LILRA5,TLR3,WNT5A,PF4,EPHB2,IL1A,HLA-E,CCR2,TYROBP,FCGR2B,SPN,CLU,TLR4,THBS1,CCL19,NOD2,SYK,IFNGR1,AZU1,OAS1,CD14,CD84,LPL,LGALS9,TIRAP,CCL3,DHX9,IFIH1,CLEC7A,OAS3,FCGR3A,PSEN1,IL33
GO:0046471	phosphatidylglycerol metabolic process	0.03535722826071172	0.03535722826071172	+1	PLA2G3,LPCAT1,PLA2G1B,ABCA3,PLA2G4F,GPAM,PTPMT1,SPATA18,DNAJC19,PLA2G4A,PLA2G6,LCLAT1,PGS1,CDS2,LPGAT1,PLA2G5,PLA2G4B,HADHA,PLA2G15,CRLS1,TAFAZZIN
GO:0001935	endothelial cell proliferation	0.03535722826071172	0.03535722826071172	+1	SULF1,MDK,VASH2,APOH,PROK2,SCG2,NR4A1,PGF,EGF,WNT5A,LOXL2,ECM1,FUT1,SPARC,VEGFD,GATA2,FGFR1,HIF1A,AKT1,CDH13,EGFL7,NGFR,APLNR,CCL11,PLXNB3,NF1,ITGB3,PIK3CD,TNFSF12,THBS4,ACVRL1,EGR3,PPARG,VEGFC,DLL4,PDPK1,XBP1,ALOX5,CCL24,COL4A3,THAP1,ANG,GHRL,BMP4,CAV2,MEF2C,STAT5A,BMPER,HMOX1,PRKCA,THBS1,AIMP1,CCL2,NRP2,TEK,KDR,RGCC,XDH,NOX5,SP1,ZNF580,ATP5F1A,SYNJ2BP,ATOH8,ITGA4,CAV1,CD34,ARNT
GO:0043304	regulation of mast cell degranulation	0.0356295468125772	0.0356295468125772	+1	PLA2G3,UNC13D,STXBP2,SPHK2,GAB2,VAMP8,FGR,LYN,SNX4,ADGRE2,CD84,LGALS9,CD300A
GO:0042119	neutrophil activation	0.035648561179899584	0.035648561179899584	+1	LILRA2,STXBP2,SPI1,ANXA3,PRKCD,FCER1G,TYROBP,FCGR2B,ANXA1,CXCR2,GRN,CTSG,CXCL6,SYK,CXCL8,CAMP,PLA2G2A,CCL5,ITGB2,CD300A,PREX1,KMT2E
GO:0036230	granulocyte activation	0.035648561179899584	0.035648561179899584	+1	LILRA2,STXBP2,SPI1,ANXA3,PRKCD,CCR2,ENPP3,FCER1G,TYROBP,FCGR2B,ANXA1,CXCR2,GRN,CTSG,CXCL6,SYK,CXCL8,CAMP,PLA2G2A,CCL5,ITGB2,CD300A,CCL3,KARS1,PREX1,KMT2E
GO:0050868	negative regulation of T cell activation	0.03580912926735039	0.03580912926735039	+1	TNFRSF21,MDK,DLG5,CDKN2A,TNFAIP8L2,CTLA4,TWSG1,SFTPD,CD69,TNFSF4,TIGIT,HLA-E,FOXP3,PRNP,CD274,PLA2G2D,DAPL1,LAX1,SLC4A2,SPN,ZBTB7B,RUNX1,IHH,LILRB2,VSIR,ANXA1,HLA-G,DUSP3,VTCN1,LAG3,PDCD1,CTSG,GLI3,BMP4,STAT5A,VSIG4,CR1,ARG1,IL10,TNFRSF14,PLA2G5,SDC4,PLA2G2A,LGALS9,ZC3H8,GPNMB,SOCS5,CD300A,ZC3H12A,RUNX3
GO:0002886	regulation of myeloid leukocyte mediated immunity	0.03580912926735039	0.03580912926735039	+1	MAVS,PLA2G3,UNC13D,STXBP2,CX3CR1,SPHK2,GAB2,SPI1,HLA-E,VAMP8,CCR2,FGR,LYN,TYROBP,FCGR2B,SNX4,ARG1,SYK,ADGRE2,CD84,LGALS9,ITGB2,CD300A
GO:0019432	triglyceride biosynthetic process	0.03581403695475687	0.03581403695475687	+1	PCK2,MFSD2A,PLIN5,SREBF1,FBXW7,KAT5,GPAM,PNPLA3,FITM2,DGAT2,LPIN2,GNPAT,CTDNEP1,NR1H2,GPAT3,GK,PCK1,LPGAT1,DGAT1,AGMO,MOGAT1,GPLD1,CNEP1R1,C3
GO:0001822	kidney development	0.03581403695475687	0.03581403695475687	+1	SULF1,SMO,MYO1E,SHH,PCSK9,RET,FGF1,CTNNB1,CTSH,LRRK2,MME,ACTA2,GLI2,IL6R,PCSK5,FOXC1,PKD1,GATA3,HAS2,PKD2,HNF1B,SOX8,SULF2,OSR2,DLL1,EGR1,AGT,BMP7,STRA6,CD24,OSR1,NF1,JAG1,SIX4,MYC,CEP290,GDNF,ROBO2,TFAP2A,BAG6,CENPF,MPV17,PDGFRB,IFT27,SIX2,ITGA3,ZNG1A,SOX4,WT1,HELLS,WFS1,COL4A3,SIX1,SCHIP1,BMP4,GDF6,ITGA8,SOX9,KLHL3,MEF2C,PTPRO,WNK4,LIF,TEK,PYGO2,PAX8,ACE,PROM1,AHI1,IFT25,PYGO1,COL4A4,MTSS1,CD34,PDGFA
GO:0003015	heart process	0.036160255802723626	0.036160255802723626	+1	SCN1A,KCNE4,CACNA1C,ADRA1A,TNNC1,SLC4A3,ANK2,KCNE3,ABCC9,FKBP1B,PKP2,ATP2A2,RANGRF,TTN,CACNA1G,AGTR2,KCNQ1,KCND3,SHOX2,DMD,ATP1A2,HRC,RGS2,RNF207,CTNNA3,KCNJ2,SGCD,GSK3A,SPTBN4,TPM1,PLN,SGCG,GPD1L,TRPC1,DES,IRX3,SCN2B,HSPB7,ATP1B2,SCN3A,CHRM2,AGT,GSTO1,CACNB2,KCNA5,P2RX4,CACNA2D1,ATP2A3,CORIN,SCN9A,KCNH2,GSN,DSC2,PDE4B,FLNA,PPCS,HCN4,NEDD4L,SCN2A,SRC,GRK2,SCN11A,TCAP,CASQ2,TNNT2,CAV3,ACTC1,SCN1B,GSTM2,RYR2,TBX18,KCND2,SPX,SCN8A,NOX4,SCN4A,FGF13,MYBPC3,ATP2B4,CLIC2,EDN2,SLC8A1,DSP,JUP,GPX1,ACE,SCN4B,RAMP3,CXADR,DMPK,PDE4D,ZC3H12A,CAV1,PRKACA,TAFAZZIN
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	0.03674604207756134	0.03674604207756134	+1	ARHGEF2,TNFAIP3,FADD,TNFRSF10B,SPI1,SERPINE1,MOAP1,ATF3,TNFSF10,BLOC1S2,FGA,GSK3B,FAIM2,DDX47,DIABLO,FAIM,DDX3X,FAS,ZDHHC3,HMOX1,THBS1,SFRP1,CRADD,TNF,FGG,BAG3,GPX1,GABARAP,PMAIP1,DAXX,TMBIM1,SORT1,BMP5,RFFL,MADD,DEDD2,NOS3
GO:0006635	fatty acid beta-oxidation	0.03674604207756134	0.03674604207756134	+1	ACAT2,ACOXL,ECHDC1,ACAT1,ACADL,MFSD2A,PLIN5,HSD17B4,ACAA1,TWIST1,CPT2,ACADS,GCDH,AKT1,ACAA2,BDH2,ACAD11,CROT,ECI1,ACOX2,IVD,ABCD2,ACOT8,DECR1,MTLN,ACOX1,IRS1,SLC27A2,AKT2,ECHS1,HADHA,ABCD1,IRS2,PPARA,HSD17B10,ABCD4,ETFA
GO:0005996	monosaccharide metabolic process	0.03677430079295802	0.03677430079295802	+1	PCK2,DCXR,IGF1,GALE,PFKFB2,MLYCD,FUT8,FUOM,G6PD,HK2,GALK1,C1QTNF3,GNB3,GNMT,GSK3A,RPIA,FUT1,PFKP,PGP,DYRK2,AKT1,ADIPOR1,PER2,KHK,HKDC1,PHKA1,GSTO1,PPP1R3E,PDK4,CRY1,KCNJ11,PMM1,HK3,OGT,CLSTN3,RORA,FBP1,DHDH,PDK1,SORBS1,IRS1,FUT7,AKT2,FOXO1,GHRL,RBP4,SLC39A14,GALM,ENO2,GDPGP1,DDB1,NUDT5,NNMT,PCK1,AKR1B1,CHST1,SLC23A1,OAS1,ENO1,ATF4,PGM1,PPARGC1A,ALDOC,GPLD1,SLC2A1,G6PC3,PMAIP1,IRS2,SORD,CHST15,ARPP19,PMM2,PRKN,GLYCTK,SIRT7,ADPGK,FUCA2,CLK2
GO:0009142	nucleoside triphosphate biosynthetic process	0.03698804740645996	0.03698804740645996	+1	CMPK2,PID1,SPHK2,SDHB,NDUFB9,MT-ND5,ATP5PD,NDUFB11,NDUFA2,NDUFV2,NDUFB1,NDUFS8,AK4,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,CTPS2,DNAJC30,ANTKMT,ATP5MC3,UCK1,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,AK3,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,NDUFV1,NDUFC1,ATP5F1D,ATP5PO
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	0.03700721630720916	0.03700721630720916	+1	PID1,SPHK2,SDHB,NDUFB9,MT-ND5,ATP5PD,NDUFB11,NDUFA2,NDUFV2,NDUFB1,NDUFS8,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,DNAJC30,ANTKMT,ATP5MC3,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,NDUFV1,NDUFC1,ATP5F1D,ATP5PO
GO:0009145	purine nucleoside triphosphate biosynthetic process	0.03700721630720916	0.03700721630720916	+1	PID1,SPHK2,SDHB,NDUFB9,MT-ND5,ATP5PD,NDUFB11,NDUFA2,NDUFV2,NDUFB1,NDUFS8,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,DNAJC30,ANTKMT,ATP5MC3,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,NDUFV1,NDUFC1,ATP5F1D,ATP5PO
GO:0050878	regulation of body fluid levels	0.03758983135905787	0.03758983135905787	+1	ENTPD1,F11,NFE2,DGKA,COL3A1,ITPK1,FOXA2,ITGA2,ADCY6,MYL12A,APOH,DGKI,EMP2,FAP,FBLN1,MAPK14,C1QTNF1,PRKCQ,PF4,F2RL2,CPB2,BLOC1S3,GAS6,MPIG6B,ADTRP,HAS2,NPR3,VIP,EPHB2,SERPINE1,AQP4,VAMP8,ADAMTS18,HNF4A,INPP5K,F11R,CFTR,ANO1,PRKCD,HBB,LYN,DGKB,ITGB3,FCER1G,ADAMTS13,ZBTB7B,NPR1,PAFAH2,GP1BA,FLNA,FGA,STXBP1,CD40,F2R,SERPINE2,GP6,RASA3,CD36,SRC,SLC6A4,SCNN1A,OXTR,PLA2G4A,FERMT3,PIK3CB,XBP1,PRKACB,TLR4,F5,WFS1,TREML1,CTSG,HPSE,CEACAM1,F12,KRT1,ACTB,ST3GAL4,PTPRO,PRKCA,THBS1,PPIA,SYK,EMILIN1,SERPINB2,AQP1,LMAN1,AK3,PABPC4,FGG,TFPI,TRPV4,JMJD1C,MYO5B,MYL9,WAS,PLAU,SELP,KLKB1,GNAQ,ITPR3,GNA12,PROS1,DGKH,THBD,CEL,TEC,VTN,CSRP1,FLI1,USF1,NOS3,PLAT,CAV1,PRKACA,PDGFA,VCL,VAV1
GO:0006164	purine nucleotide biosynthetic process	0.03856745344475336	0.03856745344475336	+1	SLC4A7,PID1,ADCY6,SPHK2,ADCY2,NMNAT2,ADCY8,SDHB,PRPS2,NDUFB9,ADCY5,PAPSS2,ADCY3,HAAO,MT-ND5,ATP5PD,RD3,NDUFB11,NDUFA2,AMPD1,NDUFV2,NPR1,NDUFB1,NADK,NDUFS8,ADSS1,NDUFA6,PPAT,NDUFS7,PRPS1,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,DNAJC30,GUCY2D,ADSS2,ANTKMT,ATP5MC3,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,APRT,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,ADCY9,NDUFA3,ATP5MG,ATPSCKMT,ADCY1,NDUFB4,ADCY7,NDUFS6,NDUFA11,PPARA,ATP5ME,DGUOK,NDUFB6,MT-ND4,IDO1,GUCY1A1,ATP5F1A,NDUFV1,ATIC,NOS3,NDUFC1,ATP5F1D,ATP5PO
GO:0006754	ATP biosynthetic process	0.03892563351342821	0.03892563351342821	+1	PID1,SPHK2,SDHB,NDUFB9,MT-ND5,ATP5PD,NDUFB11,NDUFA2,NDUFV2,NDUFB1,NDUFS8,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,DNAJC30,ANTKMT,ATP5MC3,NDUFA9,ATP5F1E,NDUFB10,ATP5MC2,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,NDUFA3,ATP5MG,ATPSCKMT,NDUFB4,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,ATP5F1A,NDUFV1,NDUFC1,ATP5F1D,ATP5PO
GO:0062013	positive regulation of small molecule metabolic process	0.03996589814400498	0.03996589814400498	+1	MID1IP1,IGF1,PLA2G3,SREBF2,PLIN5,MLYCD,SREBF1,PID1,FGF1,LHCGR,KLHL25,TWIST1,DYRK2,HIF1A,AKT1,CD244,APOA1,PRKAA2,PHKA1,GPER1,PPP1R3E,PPARG,MLST8,ABCD2,MLXIPL,SORBS1,NR1H2,MTLN,IRS1,AKT2,FOXO1,ZBTB20,BEND3,DDB1,NNMT,IL1B,LPGAT1,TNF,ABCG1,ENO1,ABCD1,PPARGC1A,GPLD1,PMAIP1,IRS2,PPARA,QKI,BMP6,ARPP19,NR1D1,STARD4,P2RX7,NOS3,ARNT,PRKACA,SIRT7,PSEN1
GO:0001508	action potential	0.04003786488628796	0.04003786488628796	+1	SCN1A,KCNE4,CACNA1C,ADRA1A,SLC4A3,ANK2,KCNE3,KCNS1,KCND1,PKP2,ATP2A2,RANGRF,CACNA1G,KCNQ1,KCND3,DMD,ATP1A2,KCNS2,KCNMB4,CACNB3,RNF207,CTNNA3,KCNJ2,KCNA2,CNTNAP1,GPD1L,SCN2B,SCN3A,KCNK2,SLMAP,GPER1,CACNB2,KCNA5,CACNA2D1,AKAP6,SCN9A,KCNH2,KCNB1,DSC2,FLNA,HCN4,CD36,NEDD4L,SCN2A,KCNF1,SCN11A,CAV3,SCN1B,CHRNA4,RYR2,KCNS3,ANK3,TBX18,KCND2,SCN8A,SCN4A,FGF13,MYH14,SLC8A1,DSP,JUP,GNAQ,SCN4B,KCNMB2,CXADR,CLN3,GNA11,CAV1,KCNAB2
GO:0009260	ribonucleotide biosynthetic process	0.04003786488628796	0.04003786488628796	+1	PID1,ADCY6,SPHK2,ADCY2,ADCY8,SDHB,NDUFB9,ADCY5,PAPSS2,ADCY3,MT-ND5,ATP5PD,NDUFB11,NDUFA2,AMPD1,NDUFV2,NPR1,NDUFB1,NDUFS8,DHODH,ADSS1,NDUFA6,NDUFS7,NDUFV3,MT-ND6,MT-ND2,NDUFA12,ATP5MK,CTPS2,DNAJC30,GUCY2D,ADSS2,ANTKMT,ATP5MC3,UCK1,NDUFA9,IMPDH1,ATP5F1E,NDUFB10,ATP5MC2,APRT,ATP5PF,ATP5MF,NDUFB3,ATP5MJ,NDUFS3,NDUFB7,MT-ND1,ENO1,ADCY9,NDUFA3,ATP5MG,ATPSCKMT,ADCY1,NDUFB4,ADCY7,NDUFS6,NDUFA11,PPARA,ATP5ME,NDUFB6,MT-ND4,GUCY1A1,ATP5F1A,NDUFV1,ATIC,NDUFC1,ATP5F1D,ATP5PO
GO:0032401	establishment of melanosome localization	0.04009731950724444	0.04009731950724444	+1	RAB17,MLPH,BLOC1S3,BBS7,CDH3,BBS5,SHROOM2,MYO5A,BBS2,RAB27A,GPR143,MREG,RAB11A,BBS4
GO:0051905	establishment of pigment granule localization	0.04009731950724444	0.04009731950724444	+1	RAB17,MLPH,BLOC1S3,BBS7,CDH3,BBS5,SHROOM2,MYO5A,BBS2,RAB27A,GPR143,MREG,RAB11A,BBS4
GO:0032944	regulation of mononuclear cell proliferation	0.040153817188944146	0.040153817188944146	+1	IGFBP2,TNFRSF21,IGF1,DLG5,SHH,CDKN2A,FADD,CTLA4,AGER,TWSG1,SFTPD,PYCARD,TCF3,VCAM1,TNFSF4,LST1,GPR183,EPHB2,IL1A,HLA-E,FOXP3,CD28,PRNP,CD274,TNFRSF13C,CCR2,TNFRSF13B,NFATC2,CD24,CD70,MZB1,PLA2G2D,TNFSF18,TYROBP,SLC4A2,CSF1,CLC,FCGR2B,SPN,CD38,TNFSF8,ZBTB7B,HHLA2,IHH,LILRB2,VSIR,ANXA1,MNDA,MAPK8IP1,HLA-G,VTCN1,CD276,TMIGD2,BMP4,SASH3,MEF2C,VSIG4,CR1,ARG1,AIF1,CCL19,IL10,CD55,IL1B,IL7,TNFRSF14,PLA2G5,NCK2,SDC4,ATM,PLA2G2A,FCRL3,LGALS9,CCL5,TIRAP,IL18,IRS2,GPNMB,CD1D,CD300A,TFRC,FCGR3A,NCKAP1L
GO:0099118	microtubule-based protein transport	0.04037039612437395	0.04037039612437395	+1	DLG2,CAMSAP3,MAP1A,KIF5C,CLIP3,KIF5A,MAPK8IP3,BAG3,SPAG17,RAB27B
GO:0098840	protein transport along microtubule	0.04037039612437395	0.04037039612437395	+1	DLG2,CAMSAP3,MAP1A,KIF5C,CLIP3,KIF5A,MAPK8IP3,BAG3,SPAG17,RAB27B
GO:0071637	regulation of monocyte chemotactic protein-1 production	0.04037039612437395	0.04037039612437395	+1	TWIST1,C1QTNF3,GSTP1,SYK,IL1B,OAS1,CD84,LGALS9,CLEC7A,OAS3
GO:0110075	regulation of ferroptosis	0.04037039612437395	0.04037039612437395	+1	DHCR7,TMEM164,SQSTM1,SC5D,AIFM2,FTH1,GPX4,NFE2L2,SLC7A11,HMOX1
GO:0071605	monocyte chemotactic protein-1 production	0.04037039612437395	0.04037039612437395	+1	TWIST1,C1QTNF3,GSTP1,SYK,IL1B,OAS1,CD84,LGALS9,CLEC7A,OAS3
GO:0045579	positive regulation of B cell differentiation	0.04037039612437395	0.04037039612437395	+1	SPI1,DDRGK1,CD27,MMP14,XBP1,SYK,IL10,BTK,INPP5D,NCKAP1L
GO:1903036	positive regulation of response to wounding	0.04037039612437395	0.04037039612437395	+1	TMEM97,MDK,OCLN,SMOC2,APOH,FOXC2,CLDN1,SERPINE1,SCARF1,MYLK,FERMT1,ITGB1,DUOX1,F2R,ANXA1,DMTN,GRN,XBP1,HPSE,RREB1,F12,ST3GAL4,THBS1,PRKCE,EMILIN1,ADRA2A,PLAU,THBD,CNTF,VTN,USF1,CLEC7A,PLAT,HRAS
GO:0033619	membrane protein proteolysis	0.04037039612437395	0.04037039612437395	+1	SNX9,RET,BACE2,CTSH,PACSIN3,PRKCQ,APH1A,TIMP2,PRTN3,MBTPS1,CLPP,NAPSA,MMP7,TSPAN15,RBMX,PSEN2,TMPRSS6,BACE1,NRDC,SPPL3,ADAM19,SNX33,IL10,ADRA2A,IL1B,TNF,RHBDD1,ADAM9,GPLD1,TSPAN17,FURIN,SPPL2B,NCSTN,PSEN1
GO:0006575	modified amino acid metabolic process	0.04091766007300966	0.04091766007300966	+1	CTSK,HPN,GSTA4,ACADL,PLA2G3,MFSD2A,SLC19A1,LPCAT3,SLC16A2,HAGH,SLC6A8,DIO2,CPT2,G6PD,BHMT2,MTRR,SHMT1,SLCO1C1,DPEP1,SLC25A16,GNMT,CPQ,GATA3,GGT5,GAMT,CPT1C,GCLC,OPLAH,OSBPL10,SHMT2,CROT,PANK2,SLC25A42,GSTO1,PLOD2,SERINC5,MTHFD1L,FPGS,FOXE1,GLRX2,ALDH1L2,DUOX1,HOGA1,GGH,TMLHE,MBOAT1,TYMS,ABHD12B,CHAC2,CTNS,CHAC1,MTHFS,GSTP1,ABHD12,PRODH,MTHFR,VNN2,GSTA1,GSTM2,PTDSS1,SLC5A5,TG,CKMT2,BBOX1,GSTM1,SLC25A32,SLC46A1,GPX1,PAX8,ABHD16A,PLA2G15,MTR
GO:0001649	osteoblast differentiation	0.04097457072312736	0.04097457072312736	+1	CTNNBIP1,IGF1,FASN,TMEM53,TNC,ACVR1,HSD17B4,RUNX2,LEF1,GLI1,DLX5,DDX5,FFAR4,CHRD,CTNNB1,PTHLH,TWIST1,GLI2,MRC2,IL6R,COL6A1,TNN,ALPL,SNAI2,ITGA11,RIOX1,SOX8,LIMD1,LRP3,SMOC1,EPHA2,HGF,PHB1,NOTCH1,CCN4,GREM1,BMP7,VCAN,NF1,SPP1,CREB3L1,SCUBE3,RBMX,PPARG,SMAD6,CYP24A1,TMEM119,GSK3B,RRBP1,TP63,LGR4,IFITM1,NELL1,FBN2,GDF10,BMP4,SOX9,MEF2C,NOCT,TPM4,SFRP1,WNT3,DDR2,MEN1,SNAI1,TNFAIP6,DNAI3,ATF4,PSMC2,SOX2,BMP6,CCL3,DHX9,SEMA7A,CAT,PRKACA,BCAP29,SIRT7,CCN1
